dealId,buyerId,dealSector,dealGeography,dealRevenue,dealEbitda,dealSize,buyerType,buyerSectorFocus,buyerGeographies,buyerMinDeal,buyerMaxDeal,buyerMinEbitda,buyerMaxEbitda,buyerDryPowder,buyerPastDeals,buyerSynergyPropensity,sectorMatch,geoMatch,sizeFit,dryPowderFit,activityLevel,ebitdaFit,pPursue,pNda,pIoi,outcomeStage,label
syn_d180,syn_b104,Healthcare,US,55.2031,2.8849,14.3034,Strategic,Business Services|Manufacturing,US|UK,82.895,600.0,5.681,50.404,0.0,8,0.88,0,1,0,0.65,0.4,0,0.695017,0.304893,0.100797,Pursue,0
syn_d180,syn_b55,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Healthcare,US|Canada|Europe,70.05,328.432,4.572,31.911,568.962,23,0.4119,1,1,0,1.0,1.0,0,0.907143,0.472873,0.279718,IOI,1
syn_d180,syn_b217,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Manufacturing,US|Mexico|UK,140.248,576.842,7.452,54.298,1499.231,6,0.4144,0,1,0,1.0,0.3,0,0.658737,0.276825,0.120046,Pursue,0
syn_d180,syn_b26,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Software,US,11.932,89.199,1.0,10.243,175.149,21,0.4987,0,1,1,1.0,1.0,1,0.883892,0.635376,0.49359,IOI,1
syn_d180,syn_b118,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Consumer,US|Canada,134.069,636.747,7.883,66.601,1185.385,24,0.4597,0,1,0,1.0,1.0,0,0.838125,0.39533,0.195602,No,0
syn_d180,syn_b182,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Software|Other,US|Canada,155.112,704.454,7.837,70.146,1477.897,27,0.3204,1,1,0,1.0,1.0,0,0.84398,0.402607,0.195859,IOI,1
syn_d180,syn_b38,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Manufacturing,US|UK,21.552,114.882,1.725,15.599,200.623,20,0.4508,0,1,0,1.0,1.0,1,0.874717,0.561299,0.279972,IOI,1
syn_d180,syn_b159,Healthcare,US,55.2031,2.8849,14.3034,Strategic,Manufacturing,US,32.906,250.0,2.584,39.357,0.0,16,0.7004,0,1,0,0.65,0.8,1,0.710815,0.32506,0.182086,No,0
syn_d180,syn_b221,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Manufacturing,US,15.353,91.456,1.036,10.576,114.263,18,0.3437,0,1,0,0.79885,0.9,1,0.809587,0.451054,0.233895,IOI,1
syn_d180,syn_b97,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Manufacturing|Consumer,US,142.171,800.0,9.738,113.856,1158.593,18,0.3903,0,1,0,1.0,0.9,0,0.732399,0.368563,0.221846,Pursue,0
syn_d180,syn_b80,Healthcare,US,55.2031,2.8849,14.3034,Private Equity,Healthcare|Software,US,103.583,800.0,5.433,74.03,2864.777,6,0.2651,1,1,0,1.0,0.3,0,0.768174,0.311958,0.147861,Pursue,0
syn_d181,syn_b21,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing,US,66.392,552.385,4.144,74.577,1011.469,18,0.3687,0,0,0,1.0,0.9,0,0.583039,0.122782,0.017013,No,0
syn_d181,syn_b133,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing,US,25.749,91.157,1.671,9.113,106.831,9,0.2998,0,0,0,1.0,0.45,0,0.500463,0.137965,0.030316,No,0
syn_d181,syn_b53,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing|Business Services,US|UK,7.639,63.414,1.0,8.377,175.051,17,0.2766,0,0,0,1.0,0.85,0,0.588588,0.200099,0.044018,No,0
syn_d181,syn_b131,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing|Consumer,US|Europe,43.437,160.468,2.532,15.733,436.763,8,0.4051,0,0,0,1.0,0.4,0,0.591148,0.130339,0.036009,Pursue,0
syn_d181,syn_b119,Other,Canada,20.8215,0.0838,3.0,Private Equity,Consumer,US,41.165,314.986,3.024,38.536,646.35,17,0.3529,0,0,0,1.0,0.85,0,0.713379,0.268065,0.098204,Pursue,0
syn_d181,syn_b54,Other,Canada,20.8215,0.0838,3.0,Private Equity,Healthcare,US|Canada,32.258,136.633,1.879,15.004,383.454,22,0.3376,0,1,0,1.0,1.0,0,0.73866,0.263126,0.133175,Pursue,0
syn_d181,syn_b244,Other,Canada,20.8215,0.0838,3.0,Private Equity,Software|Healthcare,US|Europe,28.049,178.857,1.646,17.992,488.993,10,0.3211,0,0,0,1.0,0.5,0,0.50775,0.187093,0.033257,No,0
syn_d181,syn_b76,Other,Canada,20.8215,0.0838,3.0,Private Equity,Business Services,US|Europe,43.876,196.463,3.547,16.715,342.679,18,0.2771,0,0,0,1.0,0.9,0,0.568389,0.182982,0.048895,NDA,0
syn_d181,syn_b194,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing,US|Mexico|UK,113.675,444.745,6.168,73.003,642.068,25,0.3315,0,0,0,1.0,1.0,0,0.592,0.18972,0.051168,No,0
syn_d181,syn_b30,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing|Business Services|Consumer,US,10.289,48.972,1.0,5.879,125.137,26,0.3876,0,0,0,1.0,1.0,0,0.505288,0.158309,0.051971,Pursue,0
syn_d181,syn_b170,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing,US,63.924,219.537,4.182,27.116,321.851,28,0.3688,0,0,0,1.0,1.0,0,0.49133,0.19639,0.021067,No,0
syn_d181,syn_b234,Other,Canada,20.8215,0.0838,3.0,Strategic,Business Services|Other,US|Canada,25.0,250.0,1.772,22.454,0.0,12,0.6644,1,1,0,0.65,0.6,0,0.799695,0.405335,0.177802,NDA,0
syn_d181,syn_b233,Other,Canada,20.8215,0.0838,3.0,Private Equity,Software,US,62.614,330.102,4.446,38.413,619.396,23,0.4465,0,0,0,1.0,1.0,0,0.621695,0.202665,0.067171,NDA,0
syn_d181,syn_b154,Other,Canada,20.8215,0.0838,3.0,Strategic,Business Services,US,25.0,150.0,1.42,16.569,0.0,18,0.8838,0,0,0,0.65,0.9,0,0.566824,0.220346,0.086172,No,0
syn_d181,syn_b150,Other,Canada,20.8215,0.0838,3.0,Private Equity,Healthcare,US|UK,136.052,496.462,9.334,58.186,569.958,24,0.4776,0,0,0,1.0,1.0,0,0.56219,0.134686,0.047982,NDA,0
syn_d181,syn_b44,Other,Canada,20.8215,0.0838,3.0,Private Equity,Consumer|Other,US|Europe,47.61,270.165,3.105,22.421,309.023,22,0.3393,1,0,0,1.0,1.0,0,0.73672,0.264664,0.11817,No,0
syn_d181,syn_b236,Other,Canada,20.8215,0.0838,3.0,Private Equity,Manufacturing|Software|Healthcare,US,89.534,317.456,4.879,30.577,440.721,12,0.4732,0,0,0,1.0,0.6,0,0.607959,0.146057,0.035252,Pursue,0
syn_d181,syn_b42,Other,Canada,20.8215,0.0838,3.0,Private Equity,Software,US,45.538,154.296,3.04,12.791,339.66,22,0.4825,0,0,0,1.0,1.0,0,0.615141,0.213358,0.055386,Pursue,0
syn_d181,syn_b58,Other,Canada,20.8215,0.0838,3.0,Private Equity,Consumer|Business Services,US|Canada,39.837,227.126,3.156,18.353,342.218,13,0.4057,0,1,0,1.0,0.65,0,0.697926,0.248751,0.087099,NDA,0
syn_d181,syn_b50,Other,Canada,20.8215,0.0838,3.0,Private Equity,Software|Consumer,US,26.569,94.424,2.021,9.923,215.915,15,0.4539,0,0,0,1.0,0.75,0,0.580305,0.200635,0.075307,No,0
syn_d181,syn_b137,Other,Canada,20.8215,0.0838,3.0,Private Equity,Software|Consumer,US,47.093,169.657,3.438,20.472,262.905,23,0.4807,0,0,0,1.0,1.0,0,0.532471,0.126997,0.042685,Pursue,0
syn_d181,syn_b219,Other,Canada,20.8215,0.0838,3.0,Strategic,Manufacturing,US,76.366,600.0,5.337,64.818,0.0,24,0.801,0,0,0,0.65,1.0,0,0.539642,0.189028,0.052768,Pursue,0
syn_d181,syn_b13,Other,Canada,20.8215,0.0838,3.0,Private Equity,Consumer|Business Services|Manufacturing,US|Canada,117.572,800.0,9.07,124.373,1051.012,11,0.4048,0,1,0,1.0,0.55,0,0.53692,0.194291,0.072475,No,0
syn_d181,syn_b40,Other,Canada,20.8215,0.0838,3.0,Private Equity,Healthcare|Business Services,US|Canada,36.989,187.972,2.176,25.203,428.788,10,0.268,0,1,0,1.0,0.5,0,0.652208,0.198398,0.088989,Pursue,0
syn_d181,syn_b94,Other,Canada,20.8215,0.0838,3.0,Private Equity,Consumer,US,82.149,288.996,4.946,23.522,358.322,26,0.467,0,0,0,1.0,1.0,0,0.602283,0.172049,0.033612,IOI,1
syn_d182,syn_b235,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Business Services,US|Europe,101.486,800.0,8.336,73.006,957.881,7,0.2811,0,0,0,1.0,0.35,0,0.58917,0.152928,0.037722,Pursue,0
syn_d182,syn_b62,Consumer,UK,34.0313,7.169,65.7814,Strategic,Healthcare|Software,US,142.824,900.0,9.39,102.714,0.0,19,0.7389,0,0,0,0.65,0.95,0,0.475711,0.222811,0.099451,No,0
syn_d182,syn_b178,Consumer,UK,34.0313,7.169,65.7814,Strategic,Manufacturing,US,25.134,150.0,1.349,12.668,0.0,8,0.8007,0,0,1,0.65,0.4,1,0.787223,0.368183,0.197032,NDA,0
syn_d182,syn_b32,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Business Services,US,42.109,159.042,3.346,12.711,206.54,29,0.3725,0,0,1,0.313979,1.0,1,0.662723,0.353106,0.204497,NDA,0
syn_d182,syn_b14,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Software,US,50.297,237.041,3.092,25.362,377.421,24,0.3631,0,0,1,0.57375,1.0,1,0.786733,0.437176,0.206068,NDA,0
syn_d182,syn_b42,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Software,US,45.538,154.296,3.04,12.791,339.66,22,0.4825,0,0,1,0.516346,1.0,1,0.766176,0.492253,0.268101,No,0
syn_d182,syn_b141,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Healthcare,US,70.051,351.167,3.63,28.533,474.359,27,0.3033,0,0,0,0.721114,1.0,1,0.661057,0.245178,0.141263,IOI,1
syn_d182,syn_b149,Consumer,UK,34.0313,7.169,65.7814,Strategic,Software|Business Services,US|Europe,43.099,250.0,2.301,20.826,0.0,21,0.7156,0,0,1,0.65,1.0,1,0.755275,0.406977,0.244618,IOI,1
syn_d182,syn_b215,Consumer,UK,34.0313,7.169,65.7814,Strategic,Software|Healthcare,US|Europe,136.907,900.0,10.769,141.877,0.0,6,0.8023,0,0,0,0.65,0.3,0,0.509488,0.180754,0.068667,No,0
syn_d182,syn_b123,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Healthcare|Software,US,49.784,280.271,3.329,23.712,348.626,18,0.3878,0,0,1,0.529976,0.9,1,0.709852,0.384081,0.221042,Pursue,0
syn_d182,syn_b111,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Business Services|Manufacturing,US|Canada,16.793,138.359,1.127,16.58,247.754,28,0.349,0,0,1,0.376632,1.0,1,0.624762,0.269966,0.12374,Pursue,0
syn_d182,syn_b124,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Consumer|Software|Business Services,US|Mexico,88.84,474.958,4.759,49.583,1010.439,6,0.4027,1,0,0,1.0,0.3,1,0.812423,0.372213,0.207196,Pursue,0
syn_d182,syn_b147,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Consumer|Manufacturing,US,64.566,218.771,4.226,31.247,376.846,18,0.3464,1,0,1,0.572876,0.9,1,0.75992,0.464623,0.313411,Pursue,0
syn_d182,syn_b249,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Consumer,US,38.63,170.917,3.132,13.323,211.228,19,0.3691,1,0,1,0.321106,0.95,1,0.808525,0.497762,0.228939,No,0
syn_d182,syn_b54,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Healthcare,US|Canada,32.258,136.633,1.879,15.004,383.454,22,0.3376,0,0,1,0.582921,1.0,1,0.700353,0.309246,0.225208,No,0
syn_d182,syn_b211,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Healthcare|Manufacturing,US|Europe,31.875,123.538,1.901,13.903,172.483,7,0.4743,0,0,1,0.262206,0.35,1,0.598474,0.2486,0.116424,NDA,0
syn_d182,syn_b9,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Manufacturing|Consumer,US,80.237,348.281,5.917,45.374,497.513,26,0.4396,1,0,0,0.756312,1.0,1,0.786416,0.410913,0.174946,IOI,1
syn_d182,syn_b27,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Consumer|Manufacturing,US,50.011,414.524,3.469,59.345,1139.871,20,0.3627,1,0,1,1.0,1.0,1,0.911227,0.529977,0.365969,NDA,0
syn_d182,syn_b60,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Software|Manufacturing|Healthcare|Other,US|UK,53.842,187.331,2.792,16.455,344.995,7,0.44,1,1,1,0.524457,0.35,1,0.844824,0.544741,0.389545,IOI,1
syn_d182,syn_b229,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Consumer|Software,US|Canada,136.587,769.123,8.357,86.83,1330.031,12,0.3041,1,0,0,1.0,0.6,0,0.729228,0.224715,0.10641,Pursue,0
syn_d182,syn_b197,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Software,US|Canada,50.753,172.326,2.795,23.785,277.26,24,0.3184,0,0,1,0.421487,1.0,1,0.794064,0.439252,0.250561,Pursue,0
syn_d182,syn_b47,Consumer,UK,34.0313,7.169,65.7814,Strategic,Healthcare,US,58.978,600.0,3.653,69.084,0.0,11,0.7499,0,0,1,0.65,0.55,1,0.754494,0.37982,0.232032,No,0
syn_d182,syn_b221,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Manufacturing,US,15.353,91.456,1.036,10.576,114.263,18,0.3437,0,0,1,0.173701,0.9,1,0.665917,0.43153,0.200912,IOI,1
syn_d182,syn_b170,Consumer,UK,34.0313,7.169,65.7814,Private Equity,Manufacturing,US,63.924,219.537,4.182,27.116,321.851,28,0.3688,0,0,1,0.489273,1.0,1,0.750421,0.338171,0.180831,No,0
syn_d182,syn_b136,Consumer,UK,34.0313,7.169,65.7814,Strategic,Software|Business Services,US|Europe,35.661,250.0,2.88,27.366,0.0,12,0.655,0,0,1,0.65,0.6,1,0.756008,0.318507,0.197086,NDA,0
syn_d183,syn_b231,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Business Services,US,54.48,285.917,3.286,47.299,391.728,11,0.4661,1,0,0,1.0,0.55,1,0.871521,0.401083,0.22572,IOI,1
syn_d183,syn_b219,Business Services,Canada,14.9658,4.7757,24.1136,Strategic,Manufacturing,US,76.366,600.0,5.337,64.818,0.0,24,0.801,0,0,0,0.65,1.0,0,0.581928,0.269067,0.119708,No,0
syn_d183,syn_b202,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Software,US|Europe,39.655,195.377,2.538,23.755,227.645,25,0.2686,0,0,0,0.944052,1.0,1,0.754063,0.51736,0.299009,NDA,0
syn_d183,syn_b140,Business Services,Canada,14.9658,4.7757,24.1136,Strategic,Software,US|Europe,30.021,250.0,1.766,36.467,0.0,24,0.8842,0,0,0,0.65,1.0,1,0.68107,0.331332,0.149717,Pursue,0
syn_d183,syn_b56,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Business Services,US,27.591,170.514,1.533,15.693,418.023,6,0.3339,1,0,0,1.0,0.3,1,0.757358,0.358451,0.204478,Pursue,0
syn_d183,syn_b203,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Consumer,US,94.511,509.195,6.484,80.924,1193.572,18,0.4717,0,0,0,1.0,0.9,0,0.63619,0.184319,0.097552,Pursue,0
syn_d183,syn_b199,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Software,US,30.892,112.966,2.072,10.215,315.415,11,0.4908,0,0,0,1.0,0.55,1,0.803607,0.271055,0.153158,No,0
syn_d183,syn_b64,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Healthcare,US,93.714,348.673,4.733,31.52,455.719,23,0.4308,0,0,0,1.0,1.0,1,0.803332,0.319983,0.140815,Pursue,0
syn_d183,syn_b113,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Business Services,US,128.556,638.045,9.126,51.885,1343.252,11,0.4266,1,0,0,1.0,0.55,0,0.72167,0.32335,0.139829,IOI,1
syn_d183,syn_b162,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Healthcare,US|Canada,58.764,292.456,4.375,25.4,548.467,14,0.4356,0,1,0,1.0,0.7,1,0.843483,0.38336,0.245979,Pursue,0
syn_d183,syn_b104,Business Services,Canada,14.9658,4.7757,24.1136,Strategic,Business Services|Manufacturing,US|UK,82.895,600.0,5.681,50.404,0.0,8,0.88,1,0,0,0.65,0.4,0,0.527822,0.235977,0.115501,No,0
syn_d183,syn_b225,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Healthcare,US,27.031,197.854,1.476,23.287,337.564,21,0.4551,0,0,0,1.0,1.0,1,0.754239,0.352362,0.17082,Pursue,0
syn_d183,syn_b76,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Business Services,US|Europe,43.876,196.463,3.547,16.715,342.679,18,0.2771,1,0,0,1.0,0.9,1,0.792261,0.456869,0.322185,Pursue,0
syn_d183,syn_b110,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Business Services,US,58.682,204.078,3.058,17.426,545.389,27,0.3287,1,0,0,1.0,1.0,1,0.823627,0.360332,0.239433,No,0
syn_d183,syn_b230,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Healthcare,US,50.944,261.02,3.044,28.032,508.936,27,0.4422,0,0,0,1.0,1.0,1,0.700309,0.259887,0.135832,Pursue,0
syn_d183,syn_b48,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Consumer,US,34.766,186.771,2.89,14.475,331.115,21,0.2947,0,0,0,1.0,1.0,1,0.775677,0.322528,0.168044,No,0
syn_d183,syn_b95,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Software,US|Canada,206.314,719.525,11.034,68.802,1994.813,25,0.3154,0,1,0,1.0,1.0,0,0.797373,0.423689,0.243818,NDA,0
syn_d183,syn_b242,Business Services,Canada,14.9658,4.7757,24.1136,Strategic,Healthcare|Manufacturing,US|UK,26.255,250.0,1.364,24.295,0.0,23,0.7053,0,0,0,0.65,1.0,1,0.711584,0.43969,0.223187,No,0
syn_d183,syn_b133,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Manufacturing,US,25.749,91.157,1.671,9.113,106.831,9,0.2998,0,0,0,0.443032,0.45,1,0.505155,0.116447,0.043353,No,0
syn_d183,syn_b86,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Consumer,US,22.338,110.318,1.785,10.83,133.095,29,0.4775,0,0,1,0.55195,1.0,1,0.812756,0.414029,0.257465,Pursue,0
syn_d183,syn_b93,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Manufacturing|Healthcare|Other,US,55.258,235.089,3.617,20.729,465.554,29,0.2726,1,0,0,1.0,1.0,1,0.804074,0.532052,0.2619,Pursue,0
syn_d183,syn_b66,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Healthcare|Manufacturing,US,180.333,707.639,10.144,58.191,1063.019,19,0.3071,0,0,0,1.0,0.95,0,0.635747,0.316122,0.186679,No,0
syn_d183,syn_b6,Business Services,Canada,14.9658,4.7757,24.1136,Strategic,Healthcare|Consumer,US|Mexico,26.569,250.0,1.777,25.089,0.0,3,0.7547,0,0,0,0.65,0.15,1,0.663596,0.28742,0.139654,Pursue,0
syn_d183,syn_b2,Business Services,Canada,14.9658,4.7757,24.1136,Strategic,Healthcare,US|Canada,145.451,900.0,8.5,104.569,0.0,10,0.7954,0,1,0,0.65,0.5,0,0.714792,0.324038,0.096315,Pursue,0
syn_d183,syn_b21,Business Services,Canada,14.9658,4.7757,24.1136,Private Equity,Manufacturing,US,66.392,552.385,4.144,74.577,1011.469,18,0.3687,0,0,0,1.0,0.9,1,0.796669,0.270464,0.137878,Pursue,0
syn_d184,syn_b206,Consumer,Mexico,32.6862,4.7268,43.4044,Strategic,Manufacturing|Software,US|UK,63.191,600.0,4.785,53.517,0.0,18,0.7057,0,0,0,0.65,0.9,0,0.529229,0.18248,0.065655,Pursue,0
syn_d184,syn_b18,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Manufacturing,US,76.449,533.636,5.937,74.842,1073.017,21,0.3096,0,0,0,1.0,1.0,0,0.45561,0.135729,0.062528,IOI,1
syn_d184,syn_b99,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Software|Manufacturing,US|UK,31.177,220.071,1.935,27.932,311.655,23,0.489,0,0,1,0.718026,1.0,1,0.764756,0.293421,0.122456,Pursue,0
syn_d184,syn_b241,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Healthcare|Manufacturing|Business Services,US,22.378,166.105,1.631,16.277,456.256,26,0.4709,0,0,1,1.0,1.0,1,0.829708,0.313808,0.142225,Pursue,0
syn_d184,syn_b49,Consumer,Mexico,32.6862,4.7268,43.4044,Strategic,Software,US|UK,117.915,900.0,9.315,80.831,0.0,6,0.8091,0,0,0,0.65,0.3,0,0.42284,0.122264,0.048026,No,0
syn_d184,syn_b37,Consumer,Mexico,32.6862,4.7268,43.4044,Strategic,Software|Other,US|Europe,25.0,150.0,1.377,18.38,0.0,21,0.745,1,0,1,0.65,1.0,1,0.817179,0.578417,0.388559,IOI,1
syn_d184,syn_b101,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Healthcare,US,24.43,149.934,1.711,11.612,181.953,22,0.3729,0,0,1,0.419204,1.0,1,0.711992,0.292362,0.140756,Pursue,0
syn_d184,syn_b197,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Software,US|Canada,50.753,172.326,2.795,23.785,277.26,24,0.3184,0,0,0,0.638783,1.0,1,0.671982,0.336891,0.132008,IOI,1
syn_d184,syn_b13,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Consumer|Business Services|Manufacturing,US|Canada,117.572,800.0,9.07,124.373,1051.012,11,0.4048,1,0,0,1.0,0.55,0,0.674194,0.287487,0.09444,Pursue,0
syn_d184,syn_b163,Consumer,Mexico,32.6862,4.7268,43.4044,Strategic,Business Services|Other,US|Canada,30.383,250.0,1.705,22.442,0.0,22,0.6691,1,0,1,0.65,1.0,1,0.847945,0.495726,0.309886,No,0
syn_d184,syn_b250,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Software,US,37.206,279.0,2.127,38.726,364.717,26,0.3617,0,0,1,0.840276,1.0,1,0.832368,0.47124,0.28058,NDA,0
syn_d184,syn_b38,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Manufacturing,US|UK,21.552,114.882,1.725,15.599,200.623,20,0.4508,0,0,1,0.462218,1.0,1,0.686888,0.343632,0.128318,No,0
syn_d184,syn_b81,Consumer,Mexico,32.6862,4.7268,43.4044,Strategic,Manufacturing|Consumer,US,25.0,250.0,1.457,24.02,0.0,22,0.7408,1,0,1,0.65,1.0,1,0.833048,0.536598,0.311752,Pursue,0
syn_d184,syn_b247,Consumer,Mexico,32.6862,4.7268,43.4044,Strategic,Manufacturing,US,25.0,150.0,1.94,13.365,0.0,22,0.8953,0,0,1,0.65,1.0,1,0.782112,0.376439,0.151413,NDA,0
syn_d184,syn_b217,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Manufacturing,US|Mexico|UK,140.248,576.842,7.452,54.298,1499.231,6,0.4144,0,1,0,1.0,0.3,0,0.751809,0.333036,0.084327,NDA,0
syn_d184,syn_b203,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Consumer,US,94.511,509.195,6.484,80.924,1193.572,18,0.4717,1,0,0,1.0,0.9,0,0.626439,0.216263,0.077587,No,0
syn_d184,syn_b22,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Software,US|Europe,163.294,625.342,9.192,66.108,743.534,23,0.4411,0,0,0,1.0,1.0,0,0.627619,0.164606,0.093014,No,0
syn_d184,syn_b8,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Consumer|Manufacturing|Healthcare,US,22.857,165.157,1.227,23.163,415.765,17,0.3162,1,0,1,0.957886,0.85,1,0.833461,0.520489,0.292212,No,0
syn_d184,syn_b7,Consumer,Mexico,32.6862,4.7268,43.4044,Strategic,Consumer|Business Services|Healthcare,US|Mexico|Canada,31.016,250.0,2.42,25.082,0.0,8,0.8002,1,1,1,0.65,0.4,1,0.905478,0.658839,0.455943,Pursue,0
syn_d184,syn_b246,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Software,US|Europe,79.912,282.92,6.602,38.134,488.925,22,0.4561,0,0,0,1.0,1.0,0,0.666923,0.215216,0.085151,Pursue,0
syn_d184,syn_b21,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Manufacturing,US,66.392,552.385,4.144,74.577,1011.469,18,0.3687,0,0,0,1.0,0.9,1,0.667495,0.268296,0.129608,IOI,1
syn_d184,syn_b144,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Manufacturing,US,38.763,151.871,2.531,14.471,279.471,20,0.3493,0,0,1,0.643877,1.0,1,0.701212,0.31762,0.113906,NDA,0
syn_d184,syn_b172,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Consumer,US,110.036,402.138,6.66,37.937,1132.84,10,0.3115,1,0,0,1.0,0.5,0,0.649001,0.240447,0.078261,Pursue,0
syn_d184,syn_b74,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Manufacturing|Business Services,US,91.11,377.002,5.306,61.362,418.904,12,0.3401,0,0,0,0.965118,0.6,0,0.602722,0.159313,0.065541,No,0
syn_d184,syn_b55,Consumer,Mexico,32.6862,4.7268,43.4044,Private Equity,Healthcare,US|Canada|Europe,70.05,328.432,4.572,31.911,568.962,23,0.4119,0,0,0,1.0,1.0,1,0.769558,0.349473,0.162712,Pursue,0
syn_d185,syn_b31,Other,Mexico,35.3495,7.5865,68.9293,Private Equity,Manufacturing,US|UK,92.837,433.109,7.429,54.53,749.796,18,0.3346,0,0,0,1.0,0.9,1,0.762561,0.252217,0.129004,No,0
syn_d185,syn_b162,Other,Mexico,35.3495,7.5865,68.9293,Private Equity,Healthcare,US|Canada,58.764,292.456,4.375,25.4,548.467,14,0.4356,0,0,1,0.795695,0.7,1,0.718113,0.32749,0.155985,No,0
syn_d185,syn_b52,Other,Mexico,35.3495,7.5865,68.9293,Strategic,Manufacturing|Consumer,US,62.586,400.0,3.487,63.111,0.0,16,0.6942,0,0,1,0.65,0.8,1,0.798378,0.400328,0.298176,IOI,1
syn_d185,syn_b152,Other,Mexico,35.3495,7.5865,68.9293,Strategic,Consumer,US|Canada,60.727,400.0,4.358,33.787,0.0,13,0.731,0,0,1,0.65,0.65,1,0.788522,0.493586,0.172573,Pursue,0
syn_d185,syn_b24,Other,Mexico,35.3495,7.5865,68.9293,Private Equity,Software,US,68.988,417.108,3.868,56.089,552.291,8,0.3164,0,0,0,0.801243,0.4,1,0.720345,0.257914,0.089838,No,0
syn_d185,syn_b232,Other,Mexico,35.3495,7.5865,68.9293,Private Equity,Software,US|Europe,39.815,249.561,2.426,23.641,375.684,26,0.2891,0,0,1,0.545028,1.0,1,0.771549,0.473121,0.290303,No,0
syn_d185,syn_b202,Other,Mexico,35.3495,7.5865,68.9293,Private Equity,Software,US|Europe,39.655,195.377,2.538,23.755,227.645,25,0.2686,0,0,1,0.330259,1.0,1,0.70877,0.42618,0.229397,NDA,0
